desc_barrio_local
ROSAS
RECOLETOS
GUINDALERA
GUINDALERA
GUINDALERA
RECOLETOS
RECOLETOS
GUINDALERA
CASCO H.VALLECAS
GUINDALERA
GOYA
SAN CRISTOBAL
LOS ROSALES
FUENTE DEL BERRO
RECOLETOS
CASCO H.VALLECAS
CASCO H.VALLECAS
SIMANCAS
REJAS
SAN ANDRES
RECOLETOS
TIMON
ENSANCHE DE VALLECAS
CASCO H.VALLECAS
BUTARQUE
LOS ROSALES
LOS ROSALES
SAN ANDRES
LOS ANGELES
LOS ANGELES
SAN ANDRES
LOS ANGELES
SAN ANDRES
LOS ROSALES
LOS ANGELES
LOS ANGELES
SANTA EUGENIA
SANTA EUGENIA
SANTA EUGENIA
SANTA EUGENIA
SANTA EUGENIA
SAN ANDRES
SAN ANDRES
LOS ANGELES
BUTARQUE
SAN ANDRES
SAN ANDRES
SAN ANDRES
SAN CRISTOBAL
BUTARQUE
LOS ANGELES
LOS ANGELES
LOS ANGELES
BUTARQUE
LOS ANGELES
SAN ANDRES
SAN CRISTOBAL
LOS ROSALES
LOS ROSALES
SAN CRISTOBAL
CHOPERA
PALOS DE MOGUER
IMPERIAL
CHOPERA
CHOPERA
CHOPERA
SIMANCAS
MOSCARDO
MOSCARDO
MOSCARDO
PRADOLONGO
MOSCARDO
ALMENDRALES
SAN FERMIN
ACACIAS
SAN ANDRES
IMPERIAL
BUTARQUE
MOSCARDO
ARGUELLES
ALMENDRALES
ALMENDRALES
SAN FERMIN
MOSCARDO
MOSCARDO
ORCASUR
ORCASITAS
LOS ANGELES
LOS ANGELES
LOS ANGELES
LOS ANGELES
SAN ANDRES
LOS ANGELES
LOS ROSALES
LOS ROSALES
LOS ROSALES
SAN CRISTOBAL
LOS ANGELES
DELICIAS
CHOPERA
ACACIAS
IMPERIAL
PALACIO
CASCO H.BARAJAS
LOS ROSALES
LOS ROSALES
SAN ANDRES
LOS ANGELES
SAN ANDRES
BUTARQUE
BUTARQUE
LOS ANGELES
SAN ANDRES
SAN CRISTOBAL
LOS ANGELES
LOS ANGELES
SAN CRISTOBAL
SAN ANDRES
SAN CRISTOBAL
GUINDALERA
SAN FERMIN
ORCASITAS
SAN FERMIN
SAN FERMIN
ZOFIO
MEDIA LEGUA
BUTARQUE
LOS ANGELES
LOS ANGELES
SAN ANDRES
SAN ANDRES
SAN ANDRES
SAN CRISTOBAL
BUTARQUE
SAN CRISTOBAL
LOS ROSALES
MOSCARDO
MOSCARDO
ZOFIO
ORCASITAS
MOSCARDO
ORCASITAS
MOSCARDO
SAN FERMIN
ALMENDRALES
MOSCARDO
SIMANCAS
RECOLETOS
GUINDALERA
SAN FERMIN
SAN FERMIN
ZOFIO
PRADOLONGO
PRADOLONGO
MOSCARDO
ORCASUR
ALMENDRALES
MOSCARDO
MOSCARDO
ORCASUR
ORCASITAS
ORCASITAS
MOSCARDO
PALOMERAS SURESTE
CHOPERA
PALOS DE MOGUER
PALOS DE MOGUER
